qid,rouge-2-python,rouge-2-perl,rouge-L-python,rouge-L-perl,rouge-SU4-perl
5891f9e549702f2e01000002,0.3389830463659868,0.39344,0.39003016611778263,0.50793,0.3526
5891f9e549702f2e01000002,0.12903225319458916,0.1875,0.18068366793256213,0.2449,0.18345
5891f9e549702f2e01000002,0.06349205877551055,0.17647,0.19560439560371579,0.34285,0.17526
5891f9e549702f2e01000002,0.07692307317307712,0.21429,0.13454392904189844,0.34483,0.18987
5891f9e549702f2e01000002,0.18181817698347122,0.26087,0.19415487714003735,0.28169,0.2335
5891f9e549702f2e01000002,0.03921568267589422,0.15094,0.08016979621395075,0.21818,0.11409
5891f9e549702f2e01000002,0.11999999524200018,0.16666,0.18006932867608705,0.25455,0.17516
5891f9e549702f2e01000002,0.3050847412812411,0.39344,0.362170868537897,0.47619,0.39306
5891f9e549702f2e01000002,0.9487179437179488,0.95,0.9749999999994999,0.97561,0.95217
5891f9e549702f2e01000002,0.03846153471153883,0.14815,0.08072635742497407,0.25,0.10527
5891f9e549702f2e01000002,0.0,0.17391,0.025476516755790626,0.16667,0.08594
5891f9e549702f2e01000002,0.0,0.17021,0.025476516755790626,0.2449,0.09923
5891f9e549702f2e01000002,0.0,0.14815,0.08016979621395075,0.28571,0.09869
5895f9cf78275d0c4a000002,0.8999999950055556,0.94915,0.9335430330607375,0.98361,0.95209
5895f9cf78275d0c4a000002,0.03703703206447256,0.10909,0.10606604450763508,0.14035,0.08387
5895f9cf78275d0c4a000002,0.32786884747111,0.45161,0.5688545688541703,0.625,0.51704
5895f9cf78275d0c4a000002,0.0,0.03921,0.1094543876215546,0.11321,0.04895
5895f9cf78275d0c4a000002,0.09523809096371902,0.18604,0.11054330285043755,0.17778,0.13445
5895f9cf78275d0c4a000002,0.08888888430617307,0.17778,0.11177263184217393,0.17021,0.128
5895f9cf78275d0c4a000002,0.18867924032751882,0.30769,0.35777126099642353,0.51852,0.25342
5895f9cf78275d0c4a000002,0.19230768737426052,0.30769,0.3615520282180314,0.51852,0.25342
5895f9cf78275d0c4a000002,0.0,0.05263,0.07075624797109199,0.15,0.07692
5895f9cf78275d0c4a000002,0.0,0.04255,0.03717519938193404,0.08163,0.06107
5895f9cf78275d0c4a000002,0.0,0.08889,0.11177263184217393,0.17021,0.096
5895f9cf78275d0c4a000002,0.029411759814014653,0.1194,0.19230769230750538,0.34782,0.16754
5895f9cf78275d0c4a000002,0.3225806401821021,0.45161,0.5581563706560057,0.625,0.51704
5895f9cf78275d0c4a000002,0.0,0.11765,0.03410138248830189,0.22222,0.08696
5895f9cf78275d0c4a000002,0.0,0.05263,0.07075624797109199,0.15,0.07692
5895f9cf78275d0c4a000002,0.04651162351541416,0.13637,0.07407407407348147,0.13043,0.09016
5895f9cf78275d0c4a000002,0.0,0.08889,0.11152559814704853,0.17021,0.096
58a2fac960087bc10a000009,0.0,0.0,0.044400613630840295,0.11429,0.04494
58a2fac960087bc10a000009,0.0,0.0,0.048513704799209106,0.14286,0.02941
58a2fac960087bc10a000009,0.05128204636423453,0.07143,0.0947830435017449,0.13334,0.04054
58a2fac960087bc10a000009,0.0,0.0,0.0318665746156811,0.08333,0.03125
58a2fac960087bc10a000009,0.0,0.0,0.04606535429104633,0.06061,0.0241
58a2fac960087bc10a000009,0.0,0.0,0.04347826086906521,0.11429,0.04494
58a2fac960087bc10a000009,0.030769226291124916,0.03572,0.09661835748799677,0.17241,0.0443
58a2fac960087bc10a000009,0.0,0.0,0.0,0.08695,0.01887
58a2fac960087bc10a000009,0.031746027200806895,0.03448,0.10633586458760282,0.1,0.03049
58a2fac960087bc10a000009,0.0,0.16,0.0971874129762389,0.37037,0.13846
58a2fac960087bc10a000009,0.02499999601250064,0.07792,0.054289182923138966,0.12659,0.07693
58a2fac960087bc10a000009,0.0,0.0,0.03903441738612842,0.10959,0.03448
58a2fac960087bc10a000009,0.25806451200832464,0.38095,0.28662565504618687,0.60869,0.43396
58a2fac960087bc10a000009,0.32258064104058276,0.63636,0.3343965975539716,0.75,0.66071
58a2fac960087bc10a000009,0.0,0.16,0.04862182281469824,0.14815,0.07693
58a2fac960087bc10a000009,0.0,0.1,0.07899529042353658,0.19047,0.10909
58a2fac960087bc10a000009,0.0,0.04211,0.026800948524057396,0.08248,0.05455
58a2fac960087bc10a000009,0.0,0.03884,0.02445146191982174,0.07619,0.05018
58a2fac960087bc10a000009,0.0,0.03448,0.03154307629990936,0.0678,0.04734
58a2fac960087bc10a000009,0.0,0.11429,0.04347826086906521,0.21622,0.10526
58a2fac960087bc10a000009,0.32258064104058276,0.63636,0.3343965975539716,0.75,0.66071
58a8962338c171fb5b000007,0.7692307642603551,0.92308,0.7929824561397367,0.93333,0.89655
58a8962338c171fb5b000007,0.0,0.0,0.09285714285706449,0.2,0.04545
58a8962338c171fb5b000007,0.0,0.0,0.13736263736195337,0.42857,0.15385
58a8962338c171fb5b000007,0.0,0.0,0.13971742543103133,0.15385,0.04348
58a8962338c171fb5b000007,0.0,0.0,0.10846560846535319,0.33333,0.07895
58a8962338c171fb5b000007,0.0,0.0,0.13076923076895053,0.2,0.0
58a0d87a78275d0c4a000053,0.010695185425948979,0.00813,0.026552394973345012,0.056,0.01532
58a0d87a78275d0c4a000053,0.0,0.00704,0.13153505611034544,0.10416,0.04327
58a0d87a78275d0c4a000053,0.010526313823269065,0.00787,0.092922798733789,0.06202,0.01213
58a0d87a78275d0c4a000053,0.06666666222222252,0.01738,0.10611782477279894,0.07692,0.02537
58a0d87a78275d0c4a000053,0.0,0.00752,0.11429420505185386,0.08888,0.0347
58a0d87a78275d0c4a000053,0.011627906633991356,0.00926,0.01053088293094443,0.02727,0.00317
58a0d87a78275d0c4a000053,0.05405404908692522,0.03252,0.1520572450798733,0.09599,0.03482
58a0d87a78275d0c4a000053,0.05102040578769274,0.05303,0.06432365754025508,0.13433,0.05959
58a0d87a78275d0c4a000053,0.29145728387161945,0.22963,0.16139697081807336,0.24818,0.22279
58a0d87a78275d0c4a000053,0.08888888395061757,0.04545,0.1664865670526835,0.09701,0.04146
58a0d87a78275d0c4a000053,0.06698564283784728,0.05443,0.08725503653958516,0.14094,0.07541
58a0d87a78275d0c4a000053,0.011173183302643587,0.01754,0.026398872007720786,0.06897,0.03464
58a0d87a78275d0c4a000053,0.30150753512790085,0.22223,0.16677686984534826,0.24088,0.22025
58a0d87a78275d0c4a000053,0.06557376608438621,0.08904,0.1058201058201799,0.13514,0.09462
58a0d87a78275d0c4a000053,0.05102040578769274,0.05303,0.06432365754025508,0.13433,0.05959
589c215778275d0c4a00003c,0.15384614936804744,0.06897,0.12660373288416027,0.16667,0.04879
589c215778275d0c4a00003c,0.023809519943311284,0.02702,0.08430212423135901,0.13158,0.04718
589c215778275d0c4a00003c,0.0,0.0,0.07296959174794568,0.09524,0.04545
589c215778275d0c4a00003c,0.06666666297283971,0.0,0.07525440582805819,0.07018,0.01936
589c215778275d0c4a00003c,0.0,0.0,0.06982973712060557,0.10526,0.0283
589c215778275d0c4a00003c,0.030769226291124916,0.08,0.07596223973052034,0.19231,0.04285
589c215778275d0c4a00003c,0.0425531865097335,0.0,0.08102746864771745,0.16667,0.03261
589c215778275d0c4a00003c,0.0,0.0,0.0850294332649051,0.12121,0.07229
589c215778275d0c4a00003c,0.04545454045454601,0.0,0.08695652173863043,0.12121,0.02409
589c215778275d0c4a00003c,0.0,0.0,0.0,0.08,0.01695
589c215778275d0c4a00003c,0.0,0.0,0.04859370648779557,0.07692,0.01613
589c215778275d0c4a00003c,0.024096381646103112,0.02702,0.08576963853961728,0.13158,0.04718
589c215778275d0c4a00003c,0.06249999548828158,0.08,0.1037589720095641,0.19231,0.04285
589c215778275d0c4a00003c,0.15384614936804744,0.06897,0.12660373288416027,0.16667,0.04879
589c215778275d0c4a00003c,0.024096381646103112,0.02702,0.08576963853961728,0.13158,0.04718
589c215778275d0c4a00003c,0.0,0.04762,0.10653510653493056,0.22728,0.05173
589c215778275d0c4a00003c,0.031249995488281904,0.08,0.07781922900718613,0.19231,0.04285
58a9c532396a458e50000002,0.9655172363852557,1.0,0.9657341721318123,1.0,1.0
58a9c532396a458e50000002,0.0,0.0,0.14912280701687514,0.25,0.10714
58a9c532396a458e50000002,0.0,0.08333,0.07071069633821656,0.15384,0.04839
58a9c532396a458e50000002,0.07142856642857177,0.07143,0.19999999999950002,0.26667,0.13514
58a6bce660087bc10a000029,0.13953487904813427,0.13044,0.18628771973738903,0.25,0.17968
58a6bce660087bc10a000029,0.038461533468935556,0.03333,0.13107710728766034,0.12903,0.05294
58a6bce660087bc10a000029,0.0999999956125002,0.14286,0.11054330285043755,0.18181,0.12069
58a6bce660087bc10a000029,0.09999999505000023,0.125,0.212880143112369,0.24242,0.13187
58a6bce660087bc10a000029,0.1333333285333335,0.125,0.14897073156256485,0.2,0.13433
58a6bce660087bc10a000029,0.0999999955281252,0.11494,0.16967540096142983,0.20225,0.12351
58a6bce660087bc10a000029,0.024691353580247714,0.04082,0.1319697563033497,0.16,0.09155
58a6bce660087bc10a000029,0.3921568577623991,0.4,0.4949748743712388,0.5614,0.45161
58a6bce660087bc10a000029,0.24999999561250005,0.23255,0.2210866057014327,0.31111,0.16807
58a6bce660087bc10a000029,0.2926829223319453,0.27907,0.33333333333274073,0.4,0.2437
58a6bce660087bc10a000029,0.03921568129181148,0.03774,0.10733137829847625,0.18182,0.0604
58a6bce660087bc10a000029,0.14035087220683307,0.16666,0.29492349139781854,0.29032,0.17059
58a6bce660087bc10a000029,0.1481481431481483,0.14286,0.2408073214571903,0.24138,0.13924
58a6bce660087bc10a000029,0.04545454071281041,0.04444,0.1118421052624892,0.17021,0.088
58a6bce660087bc10a000029,0.09523809034013632,0.09091,0.19632989260743983,0.20588,0.10106
58a6bce660087bc10a000029,0.04651162323418111,0.04255,0.1490301757897815,0.16326,0.0916
58a6bce660087bc10a000029,0.0,0.0,0.1580151580147596,0.1875,0.11363
58a6bce660087bc10a000029,0.3921568577623991,0.39286,0.4949748743712388,0.55172,0.44304
58a6bce660087bc10a000029,0.24999999561250005,0.23255,0.29478214093542954,0.35556,0.23529
58a6bce660087bc10a000029,0.08219177616063077,0.07317,0.21088601693231554,0.2381,0.14831
58a6bce660087bc10a000029,0.1851851801851853,0.25,0.27520836737972665,0.31035,0.22152
58a6bce660087bc10a000029,0.09374999512207056,0.17647,0.17178034004275303,0.22857,0.15979
58a6bce660087bc10a000029,0.3076923034319527,0.29269,0.3661335068666248,0.46511,0.22124
58a6bce660087bc10a000029,0.04651162323418111,0.04444,0.22354526368499664,0.25532,0.112
58a6bce660087bc10a000029,0.0,0.02198,0.10916564624920722,0.17204,0.07985
58a6bce660087bc10a000029,0.015624996671143287,0.05673,0.08787980527119431,0.15385,0.11623
58a6bce660087bc10a000029,0.04494381599798045,0.03884,0.1048106207199294,0.17143,0.0903
58a6bce660087bc10a000029,0.08219177616063077,0.20253,0.13971742543168109,0.19753,0.15418
58a6bce660087bc10a000029,0.0175438560341651,0.016,0.08135655489479673,0.12598,0.08219
58a6bce660087bc10a000029,0.06818181392820274,0.10417,0.09865054932994684,0.12245,0.09712
58a6bce660087bc10a000029,0.07792207336819051,0.13186,0.16666666666674074,0.21505,0.14828
58a6bce660087bc10a000029,0.09374999512207056,0.09231,0.17178034004275303,0.1791,0.12432
58a6bce660087bc10a000029,0.06451612411550506,0.09231,0.14907135874847752,0.1791,0.11351
58a6bce660087bc10a000029,0.09677418863163396,0.09375,0.17888563049823314,0.18182,0.12637
58a6bce660087bc10a000029,0.17543859150507862,0.20339,0.29492349139781854,0.32787,0.22156
58a6bce660087bc10a000029,0.09302325114115761,0.13044,0.11177263184217393,0.20834,0.14063
58a6bce660087bc10a000029,0.0,0.03846,0.1446208112868145,0.14815,0.12329
58a6bce660087bc10a000029,0.16216215821767724,0.20513,0.1801913098721432,0.29268,0.19626
58a6bce660087bc10a000029,0.10204081233444413,0.13334,0.14536340852140728,0.20561,0.09836
58a6bce660087bc10a000029,0.09708737477236325,0.14546,0.12358496189719295,0.21428,0.11562
58a6bce660087bc10a000029,0.05714285332244924,0.04839,0.11622364984966758,0.15873,0.09945
58a6bce660087bc10a000029,0.22641508934140273,0.21818,0.34894929631712374,0.35088,0.2
58a6bce660087bc10a000029,0.08108107644631145,0.2,0.1369245553028201,0.19513,0.15217
58a6bce660087bc10a000029,0.0,0.0,0.13957971852649328,0.13793,0.06329
58a6bce660087bc10a000029,0.036363631365289945,0.0339,0.06666666666616666,0.13114,0.05988
58a6bce660087bc10a000029,0.0,0.1,0.03603826197408104,0.2381,0.1
58a6bce660087bc10a000029,0.188679240284799,0.17857,0.2408073214571903,0.24138,0.14557
58a6bce660087bc10a000029,0.0,0.04081,0.148571428570738,0.15686,0.08759
58a6bce660087bc10a000029,0.0,0.0,0.09480909480869641,0.09524,0.04046
58a6bce660087bc10a000029,0.12987012531624234,0.16279,0.20686963309917766,0.22727,0.14113
58a6bce660087bc10a000029,0.21739129949905492,0.20408,0.2971428571421665,0.31373,0.17518
58a6bce660087bc10a000029,0.1818181770764464,0.21739,0.29824561403441907,0.33333,0.17188
58a6bce660087bc10a000029,0.11320754217159153,0.14286,0.174474648158265,0.2069,0.11393
58a6bce660087bc10a000029,0.03333332838333407,0.0625,0.14907135874847752,0.15152,0.08242
58a6bce660087bc10a000029,0.08888888408888915,0.12766,0.18621341445337675,0.2449,0.10687
58a6bce660087bc10a000029,0.2051282008678502,0.19512,0.2562934548064817,0.32558,0.20354
58a6bce660087bc10a000029,0.036363631365289945,0.03448,0.13551538266891006,0.2,0.06707
58a5d7ef60087bc10a000026,0.999999995,0.40758,0.9999999999995,0.48431,0.40314
58a5d7ef60087bc10a000026,0.999999995,0.52262,0.9999999999995,0.58767,0.48417
58a5d7ef60087bc10a000026,0.29268292314098754,0.19096,0.3287981859404077,0.27488,0.14898
58a5d7ef60087bc10a000026,0.9090909040909091,0.52262,0.9166666666661666,0.58767,0.48417
58a5d7ef60087bc10a000026,0.037735844058384434,0.00678,0.1068705754214703,0.08469,0.02303
58a5d7ef60087bc10a000026,0.0,0.05539,0.13630070464713673,0.16023,0.10055
58a5d7ef60087bc10a000026,0.04166666209201439,0.07469,0.13268397259566492,0.19763,0.13273
5896deff78275d0c4a000013,0.0,0.12121,0.1788856304978898,0.34285,0.14606
5896deff78275d0c4a000013,0.1960784269281047,0.22642,0.22261687231821312,0.29091,0.20806
5896deff78275d0c4a000013,0.08163264852977951,0.12245,0.2029734970911885,0.31372,0.16788
5896deff78275d0c4a000013,0.08695651707939533,0.08334,0.1442888021783826,0.16,0.11194
5896deff78275d0c4a000013,0.23999999564800004,0.23077,0.30864197530804943,0.42857,0.25
5896deff78275d0c4a000013,0.23999999564800004,0.23077,0.30864197530804943,0.42857,0.25
5896deff78275d0c4a000013,0.0,0.0,0.0636048206623936,0.10909,0.04698
5896deff78275d0c4a000013,0.23999999564800004,0.23077,0.30864197530804943,0.42857,0.25
5896deff78275d0c4a000013,0.0,0.0,0.08544087491444868,0.11765,0.0438
58a874c338c171fb5b000003,0.9714285664326531,1.0,0.9715546450235889,1.0,1.0
58a874c338c171fb5b000003,0.0,0.0,0.10795051611333774,0.10811,0.05263
58a874c338c171fb5b000003,0.0,0.07143,0.18571428571359508,0.26666,0.12162
58a2da4260087bc10a000005,0.9696969647015611,1.0,0.9698464402043062,1.0,1.0
58a2da4260087bc10a000005,0.0,0.06896,0.06566303651436772,0.12903,0.03896
58a2da4260087bc10a000005,0.23076922603550304,0.28572,0.32831518257458553,0.4,0.21622
58a2da4260087bc10a000005,0.0,0.09756,0.1600712460308086,0.23256,0.07965
58a2da4260087bc10a000005,0.0,0.18461,0.057974408296491246,0.29851,0.13513
58a2da4260087bc10a000005,0.0,0.0,0.05336294931884463,0.125,0.0625
58a2da4260087bc10a000005,0.03278688137597466,0.14084,0.09408404972186174,0.27397,0.14779
58a2da4260087bc10a000005,0.999999995,1.0,0.9999999999995,1.0,1.0
58a2da4260087bc10a000005,0.0,0.28572,0.1929223744287312,0.4,0.25675
58a2da4260087bc10a000005,0.319999995392,0.45161,0.3947234906132393,0.54546,0.36144
58a2da4260087bc10a000005,0.19354838210197725,0.32432,0.362970362969806,0.46154,0.25743
58a2da4260087bc10a000005,0.363636358640955,0.46154,0.399348534201514,0.4878,0.33645
58a2da4260087bc10a000005,0.399999995392,0.46666,0.3947234906132393,0.5,0.4125
58a2da4260087bc10a000005,0.27027026536157783,0.37209,0.34772829509649816,0.44444,0.28571
58a2da4260087bc10a000005,0.049999995200000466,0.25532,0.1780114908948316,0.32653,0.16794
58a2da4260087bc10a000005,0.1249999950000002,0.28571,0.23529411764655883,0.31818,0.22413
58a2da4260087bc10a000005,0.937499995,1.0,0.9411764705877352,1.0,1.0
58a2da4260087bc10a000005,0.28571428075102046,0.39024,0.3734995740723171,0.46511,0.30974
58a2da4260087bc10a000005,0.33333332835555557,0.44444,0.43412162162101336,0.52632,0.33674
58a2da4260087bc10a000005,0.15789473196675916,0.35555,0.23946135831364512,0.42553,0.272
58a2da4260087bc10a000005,0.1249999950000002,0.25641,0.35294117647008827,0.43902,0.30841
58a2da4260087bc10a000005,0.09302325114115761,0.23529,0.26994744386049685,0.41509,0.3007
58a2da4260087bc10a000005,0.31249999500000003,0.42105,0.41176470588185293,0.5,0.32692
58a2da4260087bc10a000005,0.19512194646044032,0.26087,0.34327893636882845,0.5,0.29687
58a2da4260087bc10a000005,0.10810810319941586,0.27907,0.2483773536402936,0.35556,0.2353
58a2da4260087bc10a000005,0.04651162323418111,0.20408,0.19970221477758054,0.31372,0.21898
58a2da4260087bc10a000005,0.04545454082644675,0.16667,0.11569176165450411,0.28,0.13433
58a2da4260087bc10a000005,0.0,0.125,0.12883263009777374,0.23529,0.10465
58a2da4260087bc10a000005,0.15384614958579892,0.22951,0.26088483733387513,0.38095,0.21387
58a2da4260087bc10a000005,0.1269841231947595,0.19445,0.19753267733891805,0.32432,0.17961
58a2da4260087bc10a000005,0.1999999952000001,0.30435,0.2670172363422949,0.375,0.23438
58a2da4260087bc10a000005,0.19512194646044032,0.26087,0.34327893636882845,0.5,0.29687
58a2da4260087bc10a000005,0.057142852179592266,0.25,0.1600712460308086,0.28572,0.21818
58a2da4260087bc10a000005,0.31249999500000003,0.42105,0.41176470588185293,0.5,0.31731
58a2da4260087bc10a000005,0.33333332835555557,0.44444,0.43412162162101336,0.52632,0.33674
58a2da4260087bc10a000005,0.28571428075102046,0.39024,0.3734995740723171,0.46511,0.30974
58a2da4260087bc10a000005,0.19354838210197725,0.32432,0.362970362969806,0.46154,0.25743
58a2da4260087bc10a000005,0.07407406924554216,0.29412,0.19560307182584014,0.33333,0.21739
58a2da4260087bc10a000005,0.0,0.28572,0.1929223744287312,0.4,0.25675
58a2da4260087bc10a000005,0.37499999500000003,0.47368,0.41176470588185293,0.5,0.34615
58a3160d60087bc10a00000a,0.16901407979369185,0.24324,0.24310911407618307,0.31579,0.28302
58a3160d60087bc10a00000a,0.5245901599140017,0.53969,0.402062655086382,0.55385,0.51396
58a3160d60087bc10a00000a,0.12698412277147908,0.12308,0.19108377003061766,0.26866,0.13513
58a3160d60087bc10a00000a,0.0,0.0,0.09578454332484004,0.09524,0.04237
58a3160d60087bc10a00000a,0.13793103082045194,0.13334,0.1627131097890168,0.25806,0.17647
58a3160d60087bc10a00000a,0.15384614947218947,0.14926,0.19262112905558626,0.26087,0.18325
58a3160d60087bc10a00000a,0.07792207302411903,0.125,0.191569086650367,0.29268,0.20869
58a3160d60087bc10a00000a,0.05128204636423453,0.125,0.19062698361686733,0.34146,0.17826
58a3160d60087bc10a00000a,0.09174311445164574,0.15126,0.22608695652166078,0.31405,0.17867
58a3160d60087bc10a00000a,0.13559321654696938,0.13115,0.18708100007846096,0.28571,0.20231
58a3160d60087bc10a00000a,0.031746027533384284,0.03077,0.16791279304241,0.20896,0.08649
58a3160d60087bc10a00000a,0.026315784598338852,0.02532,0.12024190946334157,0.14815,0.06608
58a3160d60087bc10a00000a,0.0,0.0,0.046489459939447184,0.12904,0.0353
58a3160d60087bc10a00000a,0.06896551357907273,0.0678,0.09297891987927502,0.16393,0.09581
58a3160d60087bc10a00000a,0.09374999570312519,0.09231,0.19190033490568942,0.26866,0.14054
58a7fb2860087bc10a000034,0.036363631365289945,0.1017,0.1724137931029483,0.26229,0.13174
58a7fb2860087bc10a000034,0.2799999950720001,0.3077,0.4122442280330348,0.44445,0.26712
58a7fb2860087bc10a000034,0.0,0.04878,0.11314469502573306,0.23256,0.09735
58a7fb2860087bc10a000034,0.04081632163265365,0.03921,0.11345149413409056,0.1132,0.06294
58a7fb2860087bc10a000034,0.03448275362663568,0.06667,0.16629752676221307,0.25806,0.12941
58a7fb2860087bc10a000034,0.0,0.0678,0.13551538266897775,0.19672,0.07186
58a7fb2860087bc10a000034,0.06779660518241921,0.125,0.13051769686962977,0.18182,0.11539
58a7fb2860087bc10a000034,0.26666666196543215,0.36735,0.3854935309877075,0.5098,0.37956
58a7fb2860087bc10a000034,0.06060605572084521,0.19178,0.22573708606089116,0.37333,0.20574
58a7fb2860087bc10a000034,0.0,0.0,0.07597983901247765,0.09091,0.0431
5880be1dc872c95565000007,0.07142856786352059,0.14035,0.09698844509153472,0.23729,0.10559
5880be1dc872c95565000007,0.0,0.05882,0.06063432835798406,0.16667,0.04348
5880be1dc872c95565000007,0.0,0.0,0.022567961939528113,0.06452,0.02352
5880be1dc872c95565000007,0.0,0.13637,0.11465742822401663,0.26087,0.09016
5880be1dc872c95565000007,0.0,0.0625,0.06334073396862998,0.17647,0.05814
5880be1dc872c95565000007,0.0,0.09303,0.04630865185981789,0.15909,0.06855
5880be1dc872c95565000007,0.05714285247346978,0.05556,0.14586546844610088,0.21053,0.07143
5880be1dc872c95565000007,0.058823524688581694,0.25641,0.2031063321385475,0.4878,0.23365
5880be1dc872c95565000007,0.0,0.0625,0.06334073396862998,0.17647,0.05814
5880be1dc872c95565000007,0.0,0.0,0.03556170278171437,0.16326,0.05343
5880be1dc872c95565000007,0.0,0.0,0.058002707487074444,0.11111,0.03261
5880be1dc872c95565000007,0.14814814315500704,0.3871,0.27520836737986343,0.60606,0.43373
5880be1dc872c95565000007,0.0,0.0,0.09966133243721496,0.24,0.07463
5880be1dc872c95565000007,0.0,0.0,0.03435458436594656,0.04081,0.00763
5880be1dc872c95565000007,0.0,0.19355,0.21428571428521428,0.48485,0.28916
5880be1dc872c95565000007,0.0,0.16216,0.05547282204008814,0.30769,0.17822
5880be1dc872c95565000007,0.0,0.0,0.09698844509153472,0.16949,0.04348
5880be1dc872c95565000007,0.0,0.2439,0.13408459905278466,0.4186,0.28319
5880be1dc872c95565000007,0.0,0.0,0.08248985597723354,0.18182,0.05172
5880be1dc872c95565000007,0.0,0.0,0.06870916873179472,0.125,0.03125
5880be1dc872c95565000007,0.0,0.0,0.06063432835798406,0.11111,0.03261
5880be1dc872c95565000007,0.0,0.0,0.0,0.1,0.03846
5880be1dc872c95565000007,0.0,0.0,0.08582677165359287,0.18182,0.05172
5880be1dc872c95565000007,0.0,0.0,0.08248985597723354,0.125,0.03125
5880be1dc872c95565000007,0.0,0.0,0.03684776761708782,0.04255,0.008
5880be1dc872c95565000007,0.14814814315500704,0.3871,0.27520836737986343,0.60606,0.43373
5880be1dc872c95565000007,0.0,0.0625,0.06334073396862998,0.17647,0.05814
5880be1dc872c95565000007,0.0,0.0,0.0,0.125,0.025
5880be1dc872c95565000007,0.0,0.125,0.03821914274139403,0.2,0.08955
5880be1dc872c95565000007,0.05263157444598377,0.13953,0.17165354330713617,0.26667,0.10084
5880be1dc872c95565000007,0.0,0.0,0.07112340556333416,0.125,0.03125
587f760792a5b8ad44000005,0.6393442578325719,0.64122,0.5503289631657942,0.66165,0.63969
588fd8f3621ea6ff7e000001,0.4374999960986329,0.50794,0.3611626468770369,0.55385,0.44693
58846be0e56acf5176000005,0.0,0.04082,0.07214440108919865,0.11765,0.05839
58846be0e56acf5176000005,0.0,0.19512,0.20936957779024323,0.37209,0.23009
58846be0e56acf5176000005,0.0,0.07408,0.1311591634172839,0.21428,0.10526
58846be0e56acf5176000005,0.02857142489387803,0.05405,0.07779010144777464,0.13158,0.06603
58846be0e56acf5176000005,0.06666666175555591,0.19355,0.30317164179037087,0.42424,0.20482
58846be0e56acf5176000005,0.0555555505709881,0.05263,0.15702718334258564,0.15,0.04807
58846be0e56acf5176000005,0.024096382284802303,0.09302,0.06279293530561493,0.13637,0.08467
58846be0e56acf5176000005,0.04444443974321038,0.04445,0.11564805929649029,0.12766,0.04
58846be0e56acf5176000005,0.0,0.12903,0.12424961608197285,0.36364,0.15663
58846be0e56acf5176000005,0.0,0.02941,0.04514533085972091,0.05715,0.03608
58846be0e56acf5176000005,0.0,0.0,0.12412177985884394,0.20689,0.05634
58846be0e56acf5176000005,0.0,0.06667,0.12280483248156158,0.25,0.0875
58846be0e56acf5176000005,0.06249999501953165,0.11765,0.23368251410092805,0.33333,0.15218
58846be0e56acf5176000005,0.0,0.06061,0.1788856304978898,0.28572,0.12359
58846be0e56acf5176000005,0.0,0.09756,0.04902912621331214,0.09302,0.0531
58846be0e56acf5176000005,0.0,0.03279,0.041490332752516,0.09677,0.02247
58846be0e56acf5176000005,0.07692307239644997,0.22222,0.2482435597183287,0.41379,0.21127
58846be0e56acf5176000005,0.06060605678145112,0.10667,0.12150553620032167,0.20779,0.12559
58846be0e56acf5176000005,0.0,0.17143,0.057049790599725224,0.16216,0.08421
58846be0e56acf5176000005,0.07692307239644997,0.2,0.2482435597183287,0.375,0.2
58846be0e56acf5176000005,0.0,0.08889,0.12816131237172826,0.21277,0.064
58846be0e56acf5176000005,0.0,0.09756,0.10137149672000165,0.13953,0.07965
58846be0e56acf5176000005,0.0,0.09091,0.17691196346166074,0.26087,0.09016
58846be0e56acf5176000005,0.1333333284222224,0.1875,0.30317164179037087,0.41177,0.16279
58846be0e56acf5176000005,0.0322580605359006,0.09231,0.0946029776675982,0.1791,0.05946
58846be0e56acf5176000005,0.11111110612654343,0.10526,0.2617119722379008,0.25,0.08654
58846be0e56acf5176000005,0.06060605561065239,0.11765,0.17114937180028367,0.22222,0.1413
58846be0e56acf5176000005,0.0,0.12766,0.04578754578735885,0.12245,0.0687
58846be0e56acf5176000005,0.0,0.02985,0.04730148883385132,0.05797,0.03665
58846be0e56acf5176000005,0.0,0.04396,0.045627069369375425,0.08602,0.06845
58846be0e56acf5176000005,0.05128204636423453,0.13043,0.0947830435021853,0.125,0.07031
58846be0e56acf5176000005,0.0,0.13333,0.12424961608197285,0.3125,0.1375
58846be0e56acf5176000005,0.0,0.02985,0.04730148883385132,0.05797,0.03665
58846be0e56acf5176000005,0.0697674386884804,0.06667,0.10482983212557052,0.17391,0.0577
58846be0e56acf5176000005,0.04651162473499211,0.08247,0.08465999766462401,0.16162,0.09609
58846be0e56acf5176000005,0.0,0.12903,0.12424961608197285,0.36364,0.15663
58846be0e56acf5176000005,0.0,0.19512,0.20936957779024323,0.37209,0.23009
58846be0e56acf5176000005,0.0,0.17647,0.058420628524779805,0.16666,0.08695
58846be0e56acf5176000005,0.0,0.22222,0.12412177985884394,0.41379,0.21127
58846be0e56acf5176000005,0.07692307239644997,0.2,0.2482435597183287,0.375,0.2
58846be0e56acf5176000005,0.06666666175555591,0.19355,0.30317164179037087,0.42424,0.20482
58846be0e56acf5176000005,0.0,0.17143,0.16666666666616667,0.21622,0.12631
58846be0e56acf5176000005,0.1333333284222224,0.1875,0.30317164179037087,0.41177,0.16279
58846be0e56acf5176000005,0.0,0.07547,0.104766839378269,0.14545,0.09396
58846be0e56acf5176000005,0.0,0.0,0.057049790599725224,0.05,0.01923
58a341a660087bc10a000017,0.0,0.0,0.04650146682483967,0.10811,0.04211
